"ID","session","batch","schedule","Block","Trial","InfoCost","Target","Correct1st","Confidence1st","RT1st","SeeAgain","RTSee","Correct2nd","Confidence2nd","RT2nd","Day","DotDiff","excluded_by_RT","excluded_by_accuracy"
"6978c747e184ed4d0341f8a2",3,"batch3",2,4,95,20,-1,1,67,672,1,353,1,67,654,7,2.34,FALSE,FALSE
"6978c747e184ed4d0341f8a2",3,"batch3",2,4,96,20,1,1,67,561,1,341,1,67,621,7,2.34,FALSE,FALSE
"6978c747e184ed4d0341f8a2",3,"batch3",2,4,97,20,1,1,67,729,1,398,1,67,736,7,2.34,FALSE,FALSE
"6978c747e184ed4d0341f8a2",3,"batch3",2,4,98,20,-1,0,67,948,1,480,1,67,641,7,2.34,FALSE,FALSE
"6978c747e184ed4d0341f8a2",3,"batch3",2,4,99,20,-1,1,83,624,1,383,1,83,594,7,2.34,FALSE,FALSE
"6978c747e184ed4d0341f8a2",3,"batch3",2,4,100,20,1,0,67,607,1,357,1,67,461,7,2.34,FALSE,FALSE
"5eee761287fdd331fc618449",3,"batch3",2,1,1,5,-1,1,83,459,0,969,1,83,907,7,2.884,FALSE,FALSE
"5eee761287fdd331fc618449",3,"batch3",2,1,2,5,-1,1,67,887,0,482,1,67,279,7,2.884,FALSE,FALSE
"5eee761287fdd331fc618449",3,"batch3",2,1,3,5,1,1,83,593,0,265,1,83,274,7,2.884,FALSE,FALSE
"5eee761287fdd331fc618449",3,"batch3",2,1,4,5,-1,1,67,951,0,248,1,67,295,7,2.884,FALSE,FALSE
"5eee761287fdd331fc618449",3,"batch3",2,1,5,5,1,1,67,926,0,298,1,67,234,7,2.884,FALSE,FALSE
"5eee761287fdd331fc618449",3,"batch3",2,1,6,5,1,1,67,985,0,238,1,67,483,7,2.884,FALSE,FALSE
"5eee761287fdd331fc618449",3,"batch3",2,1,7,5,-1,0,83,725,0,232,0,83,264,7,2.884,FALSE,FALSE
"5eee761287fdd331fc618449",3,"batch3",2,1,8,5,1,1,67,414,0,253,1,67,231,7,2.884,FALSE,FALSE
"5eee761287fdd331fc618449",3,"batch3",2,1,9,5,-1,1,67,529,0,338,1,67,527,7,2.884,FALSE,FALSE
"5eee761287fdd331fc618449",3,"batch3",2,1,10,5,1,1,83,501,0,228,1,83,292,7,2.884,FALSE,FALSE
"5eee761287fdd331fc618449",3,"batch3",2,1,11,5,-1,0,67,774,0,221,0,67,241,7,2.884,FALSE,FALSE
"5eee761287fdd331fc618449",3,"batch3",2,1,12,5,1,1,83,532,0,177,1,83,282,7,2.884,FALSE,FALSE
"5eee761287fdd331fc618449",3,"batch3",2,1,13,5,1,1,67,395,0,193,1,67,247,7,2.884,FALSE,FALSE
"5eee761287fdd331fc618449",3,"batch3",2,1,14,5,-1,1,83,1152,0,241,1,83,303,7,2.884,FALSE,FALSE
"5eee761287fdd331fc618449",3,"batch3",2,1,15,5,1,1,67,402,0,272,1,67,244,7,2.884,FALSE,FALSE
"5eee761287fdd331fc618449",3,"batch3",2,1,16,5,1,0,83,1204,0,268,0,83,283,7,2.884,FALSE,FALSE
"5eee761287fdd331fc618449",3,"batch3",2,1,17,5,-1,1,83,550,0,247,1,83,263,7,2.884,FALSE,FALSE
"5eee761287fdd331fc618449",3,"batch3",2,1,18,5,1,1,67,851,0,233,1,67,224,7,2.884,FALSE,FALSE
"5eee761287fdd331fc618449",3,"batch3",2,1,19,5,-1,1,100,600,0,248,1,100,228,7,2.884,FALSE,FALSE
"5eee761287fdd331fc618449",3,"batch3",2,1,20,5,-1,0,83,1217,0,178,0,83,263,7,2.884,FALSE,FALSE
"5eee761287fdd331fc618449",3,"batch3",2,1,21,5,1,1,67,978,0,193,1,67,289,7,2.884,FALSE,FALSE
"5eee761287fdd331fc618449",3,"batch3",2,1,22,5,1,1,100,1108,0,222,1,100,305,7,2.884,FALSE,FALSE
"5eee761287fdd331fc618449",3,"batch3",2,1,23,5,-1,1,83,408,0,216,1,83,273,7,2.884,FALSE,FALSE
"5eee761287fdd331fc618449",3,"batch3",2,1,24,5,-1,1,83,436,0,294,1,83,263,7,2.884,FALSE,FALSE
"5eee761287fdd331fc618449",3,"batch3",2,1,25,5,1,0,83,511,0,257,0,83,286,7,2.884,FALSE,FALSE
"5eee761287fdd331fc618449",3,"batch3",2,2,26,20,-1,1,83,475,0,3374,1,83,428,7,2.884,FALSE,FALSE
"5eee761287fdd331fc618449",3,"batch3",2,2,27,20,-1,1,83,653,0,671,1,83,387,7,2.884,FALSE,FALSE
"5eee761287fdd331fc618449",3,"batch3",2,2,28,20,-1,0,83,401,0,456,0,83,274,7,2.884,FALSE,FALSE
"5eee761287fdd331fc618449",3,"batch3",2,2,29,20,1,1,83,364,0,307,1,83,256,7,2.884,FALSE,FALSE
"5eee761287fdd331fc618449",3,"batch3",2,2,30,20,1,0,67,1134,0,1027,0,67,256,7,2.884,FALSE,FALSE
"5eee761287fdd331fc618449",3,"batch3",2,2,31,20,-1,1,83,379,0,230,1,83,323,7,2.884,FALSE,FALSE
"5eee761287fdd331fc618449",3,"batch3",2,2,32,20,-1,1,83,1401,0,238,1,83,275,7,2.884,FALSE,FALSE
"5eee761287fdd331fc618449",3,"batch3",2,2,33,20,1,1,83,658,0,137,1,83,294,7,2.884,FALSE,FALSE
"5eee761287fdd331fc618449",3,"batch3",2,2,34,20,-1,1,83,325,0,236,1,83,289,7,2.884,FALSE,FALSE
"5eee761287fdd331fc618449",3,"batch3",2,2,35,20,1,0,83,515,0,256,0,83,214,7,2.884,FALSE,FALSE
"5eee761287fdd331fc618449",3,"batch3",2,2,36,20,-1,0,83,932,0,428,0,83,221,7,2.884,FALSE,FALSE
"5eee761287fdd331fc618449",3,"batch3",2,2,37,20,-1,1,83,657,0,2037,1,67,937,7,2.884,FALSE,FALSE
"5eee761287fdd331fc618449",3,"batch3",2,2,38,20,1,1,83,524,0,392,1,83,203,7,2.884,FALSE,FALSE
"5eee761287fdd331fc618449",3,"batch3",2,2,39,20,1,0,67,951,0,393,0,67,256,7,2.884,FALSE,FALSE
"5eee761287fdd331fc618449",3,"batch3",2,2,40,20,-1,1,67,889,0,192,1,67,255,7,2.884,FALSE,FALSE
"5eee761287fdd331fc618449",3,"batch3",2,2,41,20,1,0,67,386,0,251,0,67,300,7,2.884,FALSE,FALSE
"5eee761287fdd331fc618449",3,"batch3",2,2,42,20,-1,0,67,368,0,191,0,67,261,7,2.884,FALSE,FALSE
"5eee761287fdd331fc618449",3,"batch3",2,2,43,20,-1,1,67,654,0,150,1,67,288,7,2.884,FALSE,FALSE
"5eee761287fdd331fc618449",3,"batch3",2,2,44,20,1,0,83,432,0,226,0,83,233,7,2.884,FALSE,FALSE
"5eee761287fdd331fc618449",3,"batch3",2,2,45,20,1,1,67,449,0,231,1,67,440,7,2.884,FALSE,FALSE
"5eee761287fdd331fc618449",3,"batch3",2,2,46,20,1,1,67,493,0,163,1,67,267,7,2.884,FALSE,FALSE
"5eee761287fdd331fc618449",3,"batch3",2,2,47,20,-1,0,67,714,0,98,0,67,190,7,2.884,FALSE,FALSE
"5eee761287fdd331fc618449",3,"batch3",2,2,48,20,-1,1,83,693,0,253,1,83,408,7,2.884,FALSE,FALSE
"5eee761287fdd331fc618449",3,"batch3",2,2,49,20,-1,1,83,1419,0,166,1,83,250,7,2.884,FALSE,FALSE
"5eee761287fdd331fc618449",3,"batch3",2,2,50,20,1,1,67,809,0,241,1,67,215,7,2.884,FALSE,FALSE
"5eee761287fdd331fc618449",3,"batch3",2,3,51,5,-1,1,83,396,0,1015,1,83,228,7,2.884,FALSE,FALSE
"5eee761287fdd331fc618449",3,"batch3",2,3,52,5,-1,0,67,384,0,195,0,67,866,7,2.884,FALSE,FALSE
"5eee761287fdd331fc618449",3,"batch3",2,3,53,5,1,1,67,600,0,105,1,67,234,7,2.884,FALSE,FALSE
"5eee761287fdd331fc618449",3,"batch3",2,3,54,5,-1,1,83,857,0,1081,1,67,309,7,2.884,FALSE,FALSE
"5eee761287fdd331fc618449",3,"batch3",2,3,55,5,-1,1,83,512,0,1021,1,83,303,7,2.884,FALSE,FALSE
"5eee761287fdd331fc618449",3,"batch3",2,3,56,5,1,1,67,594,0,238,1,67,236,7,2.884,FALSE,FALSE
"5eee761287fdd331fc618449",3,"batch3",2,3,57,5,1,0,67,705,0,282,0,67,314,7,2.884,FALSE,FALSE
"5eee761287fdd331fc618449",3,"batch3",2,3,58,5,-1,1,67,487,0,290,1,67,289,7,2.884,FALSE,FALSE
"5eee761287fdd331fc618449",3,"batch3",2,3,59,5,-1,1,67,477,0,205,1,67,268,7,2.884,FALSE,FALSE
"5eee761287fdd331fc618449",3,"batch3",2,3,60,5,-1,1,83,373,0,311,1,83,314,7,2.884,FALSE,FALSE
"5eee761287fdd331fc618449",3,"batch3",2,3,61,5,1,1,67,538,0,221,1,67,331,7,2.884,FALSE,FALSE
"5eee761287fdd331fc618449",3,"batch3",2,3,62,5,1,1,67,647,0,202,1,67,223,7,2.884,FALSE,FALSE
"5eee761287fdd331fc618449",3,"batch3",2,3,63,5,-1,1,67,511,0,196,1,67,289,7,2.884,FALSE,FALSE
"5eee761287fdd331fc618449",3,"batch3",2,3,64,5,1,1,67,294,0,216,1,67,228,7,2.884,FALSE,FALSE
"5eee761287fdd331fc618449",3,"batch3",2,3,65,5,1,1,67,299,0,219,1,67,207,7,2.884,FALSE,FALSE
"5eee761287fdd331fc618449",3,"batch3",2,3,66,5,-1,0,67,392,0,252,0,67,241,7,2.884,FALSE,FALSE
"5eee761287fdd331fc618449",3,"batch3",2,3,67,5,1,0,67,278,0,229,0,67,259,7,2.884,FALSE,FALSE
"5eee761287fdd331fc618449",3,"batch3",2,3,68,5,-1,1,67,470,0,209,1,67,245,7,2.884,FALSE,FALSE
"5eee761287fdd331fc618449",3,"batch3",2,3,69,5,-1,0,67,387,0,214,0,67,235,7,2.884,FALSE,FALSE
"5eee761287fdd331fc618449",3,"batch3",2,3,70,5,1,1,83,574,0,193,1,83,245,7,2.884,FALSE,FALSE
"5eee761287fdd331fc618449",3,"batch3",2,3,71,5,1,1,67,314,0,252,1,67,238,7,2.884,FALSE,FALSE
"5eee761287fdd331fc618449",3,"batch3",2,3,72,5,-1,1,67,407,0,248,1,67,232,7,2.884,FALSE,FALSE
"5eee761287fdd331fc618449",3,"batch3",2,3,73,5,1,1,67,488,0,222,1,67,222,7,2.884,FALSE,FALSE
"5eee761287fdd331fc618449",3,"batch3",2,3,74,5,1,1,83,345,0,217,1,83,221,7,2.884,FALSE,FALSE
"5eee761287fdd331fc618449",3,"batch3",2,3,75,5,1,1,67,412,0,231,1,67,305,7,2.884,FALSE,FALSE
"5eee761287fdd331fc618449",3,"batch3",2,4,76,20,-1,0,83,300,0,1243,0,83,241,7,2.884,FALSE,FALSE
"5eee761287fdd331fc618449",3,"batch3",2,4,77,20,-1,1,83,592,0,1097,1,83,210,7,2.884,FALSE,FALSE
"5eee761287fdd331fc618449",3,"batch3",2,4,78,20,-1,1,83,449,0,679,1,83,459,7,2.884,FALSE,FALSE
"5eee761287fdd331fc618449",3,"batch3",2,4,79,20,1,0,83,552,0,265,0,83,231,7,2.884,FALSE,FALSE
"5eee761287fdd331fc618449",3,"batch3",2,4,80,20,1,0,67,944,0,269,0,67,269,7,2.884,FALSE,FALSE
"5eee761287fdd331fc618449",3,"batch3",2,4,81,20,-1,0,83,613,0,194,0,83,223,7,2.884,FALSE,FALSE
"5eee761287fdd331fc618449",3,"batch3",2,4,82,20,-1,1,83,350,0,302,1,83,255,7,2.884,FALSE,FALSE
"5eee761287fdd331fc618449",3,"batch3",2,4,83,20,1,1,83,359,0,186,1,83,157,7,2.884,FALSE,FALSE
"5eee761287fdd331fc618449",3,"batch3",2,4,84,20,1,0,83,357,0,232,0,83,558,7,2.884,FALSE,FALSE
"5eee761287fdd331fc618449",3,"batch3",2,4,85,20,-1,1,83,293,0,288,1,83,223,7,2.884,FALSE,FALSE
"5eee761287fdd331fc618449",3,"batch3",2,4,86,20,-1,1,83,887,0,221,1,83,168,7,2.884,FALSE,FALSE
"5eee761287fdd331fc618449",3,"batch3",2,4,87,20,1,0,67,742,0,255,0,67,302,7,2.884,FALSE,FALSE
"5eee761287fdd331fc618449",3,"batch3",2,4,88,20,-1,1,67,510,0,245,1,67,283,7,2.884,FALSE,FALSE
"5eee761287fdd331fc618449",3,"batch3",2,4,89,20,1,0,83,500,0,254,0,83,335,7,2.884,FALSE,FALSE
"5eee761287fdd331fc618449",3,"batch3",2,4,90,20,1,0,67,340,0,272,0,67,379,7,2.884,FALSE,FALSE
"5eee761287fdd331fc618449",3,"batch3",2,4,91,20,1,0,67,375,0,291,0,67,201,7,2.884,FALSE,FALSE
"5eee761287fdd331fc618449",3,"batch3",2,4,92,20,-1,1,67,334,0,245,1,67,225,7,2.884,FALSE,FALSE
"5eee761287fdd331fc618449",3,"batch3",2,4,93,20,1,1,83,433,0,317,1,83,224,7,2.884,FALSE,FALSE
"5eee761287fdd331fc618449",3,"batch3",2,4,94,20,1,0,83,468,0,220,0,83,238,7,2.884,FALSE,FALSE
"5eee761287fdd331fc618449",3,"batch3",2,4,95,20,-1,0,83,523,0,212,0,83,183,7,2.884,FALSE,FALSE
"5eee761287fdd331fc618449",3,"batch3",2,4,96,20,-1,1,83,509,0,223,1,83,200,7,2.884,FALSE,FALSE
"5eee761287fdd331fc618449",3,"batch3",2,4,97,20,1,1,67,440,0,126,1,67,201,7,2.884,FALSE,FALSE
"5eee761287fdd331fc618449",3,"batch3",2,4,98,20,-1,1,67,935,0,248,1,67,183,7,2.884,FALSE,FALSE
"5eee761287fdd331fc618449",3,"batch3",2,4,99,20,1,1,83,425,0,207,1,83,258,7,2.884,FALSE,FALSE
"5eee761287fdd331fc618449",3,"batch3",2,4,100,20,1,0,67,610,0,216,0,67,250,7,2.884,FALSE,FALSE
"6658c1554c1d2a4e2d02e301",3,"batch3",2,1,1,5,-1,1,83,499,0,1454,1,83,416,7,2.956,FALSE,FALSE
"6658c1554c1d2a4e2d02e301",3,"batch3",2,1,2,5,1,1,67,452,1,1272,1,83,411,7,2.956,FALSE,FALSE
"6658c1554c1d2a4e2d02e301",3,"batch3",2,1,3,5,1,0,67,525,0,1137,0,67,328,7,2.956,FALSE,FALSE
"6658c1554c1d2a4e2d02e301",3,"batch3",2,1,4,5,-1,0,67,409,0,1322,0,67,455,7,2.956,FALSE,FALSE
"6658c1554c1d2a4e2d02e301",3,"batch3",2,1,5,5,1,0,67,511,1,1134,1,100,536,7,2.956,FALSE,FALSE
"6658c1554c1d2a4e2d02e301",3,"batch3",2,1,6,5,1,1,100,410,0,1219,1,100,221,7,2.956,FALSE,FALSE
"6658c1554c1d2a4e2d02e301",3,"batch3",2,1,7,5,-1,1,100,333,0,1096,1,100,218,7,2.956,FALSE,FALSE
"6658c1554c1d2a4e2d02e301",3,"batch3",2,1,8,5,1,1,67,515,0,1136,1,67,487,7,2.956,FALSE,FALSE
"6658c1554c1d2a4e2d02e301",3,"batch3",2,1,9,5,-1,0,67,314,1,945,1,83,415,7,2.956,FALSE,FALSE
"6658c1554c1d2a4e2d02e301",3,"batch3",2,1,10,5,-1,1,83,513,0,718,1,83,225,7,2.956,FALSE,FALSE
"6658c1554c1d2a4e2d02e301",3,"batch3",2,1,11,5,-1,0,67,362,1,1058,1,83,594,7,2.956,FALSE,FALSE
"6658c1554c1d2a4e2d02e301",3,"batch3",2,1,12,5,1,0,83,513,0,902,0,67,248,7,2.956,FALSE,FALSE
"6658c1554c1d2a4e2d02e301",3,"batch3",2,1,13,5,-1,0,67,424,0,593,0,67,368,7,2.956,FALSE,FALSE
"6658c1554c1d2a4e2d02e301",3,"batch3",2,1,14,5,1,1,67,325,0,906,1,67,463,7,2.956,FALSE,FALSE
"6658c1554c1d2a4e2d02e301",3,"batch3",2,1,15,5,-1,1,83,1120,0,1187,1,83,305,7,2.956,FALSE,FALSE
"6658c1554c1d2a4e2d02e301",3,"batch3",2,1,16,5,-1,1,83,312,0,948,1,83,252,7,2.956,FALSE,FALSE
"6658c1554c1d2a4e2d02e301",3,"batch3",2,1,17,5,-1,1,67,376,0,695,1,67,222,7,2.956,FALSE,FALSE
"6658c1554c1d2a4e2d02e301",3,"batch3",2,1,18,5,1,1,67,291,1,819,1,83,370,7,2.956,FALSE,FALSE
"6658c1554c1d2a4e2d02e301",3,"batch3",2,1,19,5,1,1,83,251,0,820,1,83,471,7,2.956,FALSE,FALSE
"6658c1554c1d2a4e2d02e301",3,"batch3",2,1,20,5,-1,0,67,325,0,918,0,67,517,7,2.956,FALSE,FALSE
"6658c1554c1d2a4e2d02e301",3,"batch3",2,1,21,5,-1,1,100,342,0,469,1,100,237,7,2.956,FALSE,FALSE
"6658c1554c1d2a4e2d02e301",3,"batch3",2,1,22,5,1,0,83,309,0,1613,0,83,231,7,2.956,FALSE,FALSE
"6658c1554c1d2a4e2d02e301",3,"batch3",2,1,23,5,1,1,83,329,0,454,1,100,217,7,2.956,FALSE,FALSE
"6658c1554c1d2a4e2d02e301",3,"batch3",2,1,24,5,-1,1,67,501,1,898,1,100,380,7,2.956,FALSE,FALSE
"6658c1554c1d2a4e2d02e301",3,"batch3",2,1,25,5,1,1,67,316,0,909,1,83,240,7,2.956,FALSE,FALSE
"6658c1554c1d2a4e2d02e301",3,"batch3",2,2,26,20,1,1,100,246,0,694,1,100,247,7,2.956,FALSE,FALSE
"6658c1554c1d2a4e2d02e301",3,"batch3",2,2,27,20,1,0,100,288,0,828,0,100,485,7,2.956,FALSE,FALSE
"6658c1554c1d2a4e2d02e301",3,"batch3",2,2,29,20,-1,1,100,577,0,659,1,100,328,7,2.956,FALSE,FALSE
"6658c1554c1d2a4e2d02e301",3,"batch3",2,2,30,20,1,1,100,300,0,625,1,100,327,7,2.956,FALSE,FALSE
"6658c1554c1d2a4e2d02e301",3,"batch3",2,2,31,20,-1,0,83,247,0,544,0,83,365,7,2.956,FALSE,FALSE
"6658c1554c1d2a4e2d02e301",3,"batch3",2,2,32,20,1,1,100,232,0,340,1,100,316,7,2.956,FALSE,FALSE
"6658c1554c1d2a4e2d02e301",3,"batch3",2,2,33,20,-1,1,67,368,0,598,1,67,575,7,2.956,FALSE,FALSE
"6658c1554c1d2a4e2d02e301",3,"batch3",2,2,34,20,1,1,100,271,0,517,1,100,416,7,2.956,FALSE,FALSE
"6658c1554c1d2a4e2d02e301",3,"batch3",2,2,35,20,-1,1,83,686,0,415,1,83,297,7,2.956,FALSE,FALSE
"6658c1554c1d2a4e2d02e301",3,"batch3",2,2,36,20,1,1,83,156,0,357,1,83,293,7,2.956,FALSE,FALSE
"6658c1554c1d2a4e2d02e301",3,"batch3",2,2,37,20,-1,1,83,298,0,261,1,83,254,7,2.956,FALSE,FALSE
"6658c1554c1d2a4e2d02e301",3,"batch3",2,2,38,20,1,1,83,525,0,365,1,83,244,7,2.956,FALSE,FALSE
"6658c1554c1d2a4e2d02e301",3,"batch3",2,2,39,20,-1,1,83,308,0,279,1,83,653,7,2.956,FALSE,FALSE
"6658c1554c1d2a4e2d02e301",3,"batch3",2,2,40,20,1,1,83,82,0,459,1,83,314,7,2.956,FALSE,FALSE
"6658c1554c1d2a4e2d02e301",3,"batch3",2,2,41,20,-1,1,83,368,0,247,1,83,316,7,2.956,FALSE,FALSE
"6658c1554c1d2a4e2d02e301",3,"batch3",2,2,42,20,-1,1,100,242,0,402,1,100,330,7,2.956,FALSE,FALSE
"6658c1554c1d2a4e2d02e301",3,"batch3",2,2,43,20,-1,1,83,326,0,279,1,83,338,7,2.956,FALSE,FALSE
"6658c1554c1d2a4e2d02e301",3,"batch3",2,2,44,20,1,1,100,245,0,311,1,100,300,7,2.956,FALSE,FALSE
"6658c1554c1d2a4e2d02e301",3,"batch3",2,2,45,20,1,0,83,296,0,613,0,83,314,7,2.956,FALSE,FALSE
"6658c1554c1d2a4e2d02e301",3,"batch3",2,2,46,20,-1,1,83,296,0,288,1,83,448,7,2.956,FALSE,FALSE
"6658c1554c1d2a4e2d02e301",3,"batch3",2,2,47,20,-1,1,67,617,0,254,1,67,224,7,2.956,FALSE,FALSE
"6658c1554c1d2a4e2d02e301",3,"batch3",2,2,48,20,1,1,83,156,0,317,1,83,1229,7,2.956,FALSE,FALSE
"6658c1554c1d2a4e2d02e301",3,"batch3",2,2,49,20,-1,1,83,316,0,523,1,83,260,7,2.956,FALSE,FALSE
"6658c1554c1d2a4e2d02e301",3,"batch3",2,2,50,20,1,1,67,292,0,309,1,83,240,7,2.956,FALSE,FALSE
"6658c1554c1d2a4e2d02e301",3,"batch3",2,3,51,5,-1,1,83,506,0,2140,1,83,232,7,2.956,FALSE,FALSE
"6658c1554c1d2a4e2d02e301",3,"batch3",2,3,52,5,-1,0,83,226,0,524,0,83,281,7,2.956,FALSE,FALSE
"6658c1554c1d2a4e2d02e301",3,"batch3",2,3,53,5,1,1,83,297,0,371,1,83,961,7,2.956,FALSE,FALSE
"6658c1554c1d2a4e2d02e301",3,"batch3",2,3,54,5,1,0,83,264,0,297,0,83,829,7,2.956,FALSE,FALSE
"6658c1554c1d2a4e2d02e301",3,"batch3",2,3,55,5,-1,0,83,600,0,336,0,83,727,7,2.956,FALSE,FALSE
"6658c1554c1d2a4e2d02e301",3,"batch3",2,3,56,5,-1,1,83,326,0,322,1,83,217,7,2.956,FALSE,FALSE
"6658c1554c1d2a4e2d02e301",3,"batch3",2,3,57,5,-1,1,83,236,0,384,1,83,285,7,2.956,FALSE,FALSE
"6658c1554c1d2a4e2d02e301",3,"batch3",2,3,58,5,1,1,67,314,1,955,1,100,359,7,2.956,FALSE,FALSE
"6658c1554c1d2a4e2d02e301",3,"batch3",2,3,59,5,1,1,67,595,1,589,1,100,254,7,2.956,FALSE,FALSE
"6658c1554c1d2a4e2d02e301",3,"batch3",2,3,60,5,1,1,83,55,0,534,1,83,268,7,2.956,FALSE,FALSE
"6658c1554c1d2a4e2d02e301",3,"batch3",2,3,61,5,-1,1,83,264,1,880,1,83,329,7,2.956,FALSE,FALSE
"6658c1554c1d2a4e2d02e301",3,"batch3",2,3,62,5,1,1,67,225,0,425,1,67,588,7,2.956,FALSE,FALSE
"6658c1554c1d2a4e2d02e301",3,"batch3",2,3,63,5,-1,1,83,512,1,2172,1,100,1338,7,2.956,FALSE,FALSE
"6658c1554c1d2a4e2d02e301",3,"batch3",2,3,64,5,-1,0,67,296,0,496,0,67,580,7,2.956,FALSE,FALSE
"6658c1554c1d2a4e2d02e301",3,"batch3",2,3,65,5,1,1,83,225,0,270,1,83,515,7,2.956,FALSE,FALSE
"6658c1554c1d2a4e2d02e301",3,"batch3",2,3,66,5,-1,0,100,328,0,253,0,100,221,7,2.956,FALSE,FALSE
"6658c1554c1d2a4e2d02e301",3,"batch3",2,3,67,5,-1,0,67,421,1,408,1,83,811,7,2.956,FALSE,FALSE
"6658c1554c1d2a4e2d02e301",3,"batch3",2,3,68,5,-1,1,67,822,0,240,1,67,338,7,2.956,FALSE,FALSE
"6658c1554c1d2a4e2d02e301",3,"batch3",2,3,69,5,1,1,100,258,0,228,1,100,222,7,2.956,FALSE,FALSE
"6658c1554c1d2a4e2d02e301",3,"batch3",2,3,70,5,-1,1,83,322,1,433,1,100,857,7,2.956,FALSE,FALSE
"6658c1554c1d2a4e2d02e301",3,"batch3",2,3,71,5,1,1,83,246,0,252,1,83,220,7,2.956,FALSE,FALSE
"6658c1554c1d2a4e2d02e301",3,"batch3",2,3,72,5,-1,0,83,242,0,258,0,83,287,7,2.956,FALSE,FALSE
"6658c1554c1d2a4e2d02e301",3,"batch3",2,3,73,5,-1,1,83,349,0,350,1,100,245,7,2.956,FALSE,FALSE
"6658c1554c1d2a4e2d02e301",3,"batch3",2,3,74,5,-1,0,83,169,0,272,0,83,265,7,2.956,FALSE,FALSE
"6658c1554c1d2a4e2d02e301",3,"batch3",2,3,75,5,1,1,100,349,0,246,1,100,211,7,2.956,FALSE,FALSE
"6658c1554c1d2a4e2d02e301",3,"batch3",2,4,76,20,1,1,83,265,0,823,1,83,223,7,2.956,FALSE,FALSE
"6658c1554c1d2a4e2d02e301",3,"batch3",2,4,77,20,1,1,83,264,0,271,1,83,205,7,2.956,FALSE,FALSE
"6658c1554c1d2a4e2d02e301",3,"batch3",2,4,78,20,-1,1,83,183,0,247,1,67,1194,7,2.956,FALSE,FALSE
"6658c1554c1d2a4e2d02e301",3,"batch3",2,4,79,20,-1,1,83,684,0,668,1,67,267,7,2.956,FALSE,FALSE
"6658c1554c1d2a4e2d02e301",3,"batch3",2,4,80,20,1,1,83,296,0,249,1,83,224,7,2.956,FALSE,FALSE
"6658c1554c1d2a4e2d02e301",3,"batch3",2,4,81,20,1,1,67,323,0,529,1,67,420,7,2.956,FALSE,FALSE
"6658c1554c1d2a4e2d02e301",3,"batch3",2,4,82,20,1,1,67,267,0,308,1,67,372,7,2.956,FALSE,FALSE
"6658c1554c1d2a4e2d02e301",3,"batch3",2,4,83,20,-1,1,67,302,0,400,0,67,788,7,2.956,FALSE,FALSE
"6658c1554c1d2a4e2d02e301",3,"batch3",2,4,84,20,1,1,67,262,0,741,1,67,246,7,2.956,FALSE,FALSE
"6658c1554c1d2a4e2d02e301",3,"batch3",2,4,85,20,1,0,67,540,0,261,0,67,507,7,2.956,FALSE,FALSE
"6658c1554c1d2a4e2d02e301",3,"batch3",2,4,86,20,-1,1,83,477,0,274,1,83,321,7,2.956,FALSE,FALSE
"6658c1554c1d2a4e2d02e301",3,"batch3",2,4,87,20,-1,0,67,209,0,275,0,67,433,7,2.956,FALSE,FALSE
"6658c1554c1d2a4e2d02e301",3,"batch3",2,4,88,20,1,1,83,267,0,211,1,83,242,7,2.956,FALSE,FALSE
"6658c1554c1d2a4e2d02e301",3,"batch3",2,4,89,20,1,1,83,254,0,283,1,83,899,7,2.956,FALSE,FALSE
"6658c1554c1d2a4e2d02e301",3,"batch3",2,4,90,20,1,1,67,261,0,356,1,83,364,7,2.956,FALSE,FALSE
"6658c1554c1d2a4e2d02e301",3,"batch3",2,4,91,20,-1,1,83,310,0,376,1,83,942,7,2.956,FALSE,FALSE
"6658c1554c1d2a4e2d02e301",3,"batch3",2,4,92,20,1,0,83,438,0,268,0,83,237,7,2.956,FALSE,FALSE
"6658c1554c1d2a4e2d02e301",3,"batch3",2,4,93,20,1,1,67,74,0,476,1,67,763,7,2.956,FALSE,FALSE
"6658c1554c1d2a4e2d02e301",3,"batch3",2,4,94,20,1,1,67,282,0,264,1,67,561,7,2.956,FALSE,FALSE
"6658c1554c1d2a4e2d02e301",3,"batch3",2,4,95,20,-1,1,67,344,0,291,1,67,112,7,2.956,FALSE,FALSE
"6658c1554c1d2a4e2d02e301",3,"batch3",2,4,96,20,1,1,83,165,0,480,1,100,300,7,2.956,FALSE,FALSE
"6658c1554c1d2a4e2d02e301",3,"batch3",2,4,97,20,1,1,100,217,0,312,1,100,179,7,2.956,FALSE,FALSE
"6658c1554c1d2a4e2d02e301",3,"batch3",2,4,98,20,-1,0,67,703,0,470,0,67,177,7,2.956,FALSE,FALSE
"6658c1554c1d2a4e2d02e301",3,"batch3",2,4,99,20,1,1,83,352,0,245,1,83,392,7,2.956,FALSE,FALSE
"6658c1554c1d2a4e2d02e301",3,"batch3",2,4,100,20,-1,0,67,213,0,3149,0,67,293,7,2.956,FALSE,FALSE
"671a5785170a0f6380c51f28",3,"batch3",2,1,1,5,-1,1,100,1631,1,1379,1,100,412,7,2.488,FALSE,FALSE
"671a5785170a0f6380c51f28",3,"batch3",2,1,2,5,-1,1,100,915,0,2292,1,100,442,7,2.488,FALSE,FALSE
"671a5785170a0f6380c51f28",3,"batch3",2,1,3,5,-1,0,100,2437,1,5089,1,100,901,7,2.488,FALSE,FALSE
